Date,City,Temperature,Humidity,Rainfall,WindSpeed
2025-09-18,Kolkata,25.7,61,0.0,11.7
2025-09-19,Delhi,24.8,55,0.0,11.6
2025-09-19,Mumbai,31.8,68,0.0,13.8
2025-09-19,Bangalore,27.6,53,0.0,16.1
2025-09-19,Kolkata,25.9,44,0.0,20.2
2025-09-20,Delhi,25.3,45,0.0,11.9
2025-09-20,Mumbai,25.1,57,7.5,6.1
2025-09-20,Bangalore,30.3,52,0.0,9.9
2025-09-20,Kolkata,27.1,59,0.0,22.9
2025-09-21,Delhi,26.1,58,0.0,18.0
2025-09-21,Mumbai,31.1,59,0.0,18.5
2025-09-21,Bangalore,27.6,59,0.0,18.1
2025-09-21,Kolkata,24.7,43,39.2,10.4
2025-09-22,Delhi,25.4,46,0.0,7.3
2025-09-22,Mumbai,27.2,42,0.0,16.6
2025-09-22,Bangalore,26.6,60,0.0,20.4
2025-09-22,Kolkata,28.0,41,0.0,11.6
2025-09-23,Delhi,31.7,53,0.0,5.5
2025-09-23,Mumbai,26.5,50,0.0,16.1
2025-09-23,Bangalore,24.1,57,0.0,10.1
2025-09-23,Kolkata,28.4,40,0.0,18.0
2025-09-24,Delhi,31.1,49,0.0,22.3
2025-09-24,Mumbai,25.1,47,0.0,6.9
2025-09-24,Bangalore,25.2,42,0.0,18.5
2025-09-24,Kolkata,29.4,55,3.8,5.1
2025-09-25,Delhi,25.3,68,0.0,14.3
2025-09-25,Mumbai,26.9,63,0.0,19.9
2025-09-25,Bangalore,24.5,55,0.0,9.2
2025-09-25,Kolkata,30.3,66,0.0,19.7
2025-09-26,Delhi,28.3,41,0.0,13.2
2025-09-26,Mumbai,24.3,49,0.0,6.6
2025-09-26,Bangalore,24.3,67,0.0,20.5
2025-09-26,Kolkata,30.5,61,0.0,10.9
2025-09-27,Delhi,32.7,68,0.0,21.1
2025-09-27,Mumbai,25.5,46,1.4,15.0
2025-09-27,Bangalore,29.4,53,0.0,21.0
2025-09-27,Kolkata,25.4,45,0.0,19.3
2025-09-28,Delhi,28.7,55,0.0,24.9
2025-09-28,Mumbai,26.8,52,0.0,18.6
2025-09-28,Bangalore,26.7,52,0.0,10.4
2025-09-28,Kolkata,30.0,47,0.0,7.6
2025-09-29,Delhi,24.4,51,0.0,11.5
2025-09-29,Mumbai,29.0,46,0.0,7.5
2025-09-29,Bangalore,32.3,61,0.0,23.4
2025-09-29,Kolkata,24.9,59,0.0,17.9
2025-09-30,Delhi,26.7,50,0.0,5.0
2025-09-30,Mumbai,27.2,58,25.3,8.0
2025-09-30,Bangalore,32.0,59,0.0,16.3
2025-09-30,Kolkata,24.8,64,0.0,12.7
2025-10-01,Delhi,32.9,66,3.0,9.8
2025-10-01,Mumbai,24.9,50,0.0,21.6
2025-10-01,Bangalore,27.6,61,0.0,22.5
2025-10-01,Kolkata,29.2,40,0.0,11.4
2025-10-02,Delhi,26.9,41,0.0,18.5
2025-10-02,Mumbai,26.8,58,0.0,12.3
2025-10-02,Bangalore,30.0,51,0.0,18.9
2025-10-02,Kolkata,30.8,43,0.0,13.5
2025-10-03,Delhi,24.8,50,2.7,8.7
2025-10-03,Mumbai,28.0,60,0.0,20.9
2025-10-03,Bangalore,26.0,47,0.0,24.3
2025-10-03,Kolkata,28.3,50,0.0,10.6
2025-10-04,Delhi,29.9,55,0.0,7.1
2025-10-04,Mumbai,28.9,53,0.0,6.0
2025-10-04,Bangalore,32.4,41,0.0,15.0
2025-10-04,Kolkata,26.3,45,0.0,18.1
2025-10-05,Delhi,32.8,47,0.0,16.7
2025-10-05,Mumbai,27.3,50,0.0,23.2
2025-10-05,Bangalore,30.3,45,0.0,16.1
2025-10-05,Kolkata,32.2,53,0.0,19.6
2025-10-06,Delhi,32.8,68,0.0,19.0
2025-10-06,Mumbai,30.1,50,0.0,23.6
2025-10-06,Bangalore,26.8,67,0.0,23.7
2025-10-06,Kolkata,25.1,67,0.0,16.6
2025-10-07,Delhi,31.3,68,0.0,11.8
2025-10-07,Mumbai,25.5,69,0.0,15.0
2025-10-07,Bangalore,25.0,59,0.0,13.0
2025-10-07,Kolkata,31.9,58,0.0,5.0
2025-10-08,Delhi,29.5,61,13.4,18.0
2025-10-08,Mumbai,32.5,61,0.0,7.7
2025-10-08,Bangalore,25.6,64,0.0,17.0
2025-10-08,Kolkata,27.6,59,0.0,10.9
2025-10-09,Delhi,30.1,43,0.0,19.7
2025-10-09,Mumbai,24.5,40,0.0,5.8
2025-10-09,Bangalore,24.9,47,0.0,11.9
2025-10-09,Kolkata,28.9,66,0.0,18.6
2025-10-10,Delhi,25.3,67,0.0,10.9
2025-10-10,Mumbai,25.4,66,0.0,12.4
2025-10-10,Bangalore,28.7,53,0.0,20.1
2025-10-10,Kolkata,31.5,69,0.0,11.3
2025-10-11,Delhi,32.2,43,0.0,20.7
2025-10-11,Mumbai,32.5,40,0.0,11.5
2025-10-11,Bangalore,26.9,45,4.2,19.4
2025-10-11,Kolkata,28.6,69,0.0,23.7
2025-10-12,Delhi,28.3,44,0.0,20.7
2025-10-12,Mumbai,27.1,61,0.0,6.7
2025-10-12,Bangalore,26.5,69,0.0,12.0
2025-10-12,Kolkata,24.2,51,0.0,6.1
2025-10-13,Delhi,32.1,51,0.0,20.0
2025-10-13,Mumbai,31.5,65,0.0,13.8
2025-10-13,Bangalore,26.4,41,0.0,21.0
2025-10-13,Kolkata,31.4,45,0.0,14.3
2025-10-14,Delhi,24.1,66,0.0,24.2
2025-10-14,Mumbai,29.4,67,0.0,5.3
2025-10-14,Bangalore,24.2,61,0.0,6.2
2025-10-14,Kolkata,30.9,66,0.0,9.5
2025-10-15,Delhi,24.7,68,0.0,5.2
2025-10-15,Mumbai,30.7,68,7.6,12.7
2025-10-15,Bangalore,28.6,58,0.0,22.7
2025-10-15,Kolkata,25.7,54,0.6,15.1
2025-10-16,Delhi,29.2,52,0.0,24.9
2025-10-16,Mumbai,26.3,60,0.7,6.0
2025-10-16,Bangalore,25.7,63,0.0,15.5
2025-10-16,Kolkata,27.0,55,0.0,21.8
2025-10-17,Delhi,24.7,51,0.0,24.7
2025-10-17,Mumbai,30.8,53,0.0,9.9
2025-10-17,Bangalore,32.9,54,21.1,19.6
2025-10-17,Kolkata,24.8,67,8.9,6.5
2025-10-18,Delhi,29.8,66,0.0,20.3
2025-10-18,Mumbai,29.9,67,0.0,11.7
2025-10-18,Bangalore,24.9,42,0.0,24.4
2025-10-18,Kolkata,32.7,46,0.0,12.9
2025-10-19,Delhi,24.9,61,0.0,17.4
2025-10-19,Mumbai,29.3,52,0.0,14.5
2025-10-19,Bangalore,24.7,57,0.0,17.6
2025-10-19,Kolkata,31.6,46,0.0,9.8
2025-10-20,Delhi,31.5,51,0.0,14.8
2025-10-20,Mumbai,30.7,61,0.0,8.6
2025-10-20,Bangalore,27.0,62,0.0,10.5
2025-10-20,Kolkata,27.3,67,0.0,21.1
2025-10-21,Delhi,24.5,65,0.0,22.8
2025-10-21,Mumbai,28.1,45,0.0,13.1
2025-10-21,Bangalore,33.0,55,0.0,17.7
2025-10-21,Kolkata,32.9,47,0.0,8.2
2025-10-22,Delhi,31.9,47,0.0,7.6
2025-10-22,Mumbai,27.2,58,0.0,18.4
2025-10-22,Bangalore,27.8,69,0.0,23.8
2025-10-22,Kolkata,26.2,60,0.0,14.4
2025-10-23,Delhi,29.1,57,0.0,6.4
2025-10-23,Mumbai,26.3,46,0.0,20.6
2025-10-23,Bangalore,26.4,48,0.0,19.9
2025-10-23,Kolkata,25.8,47,0.0,17.2
2025-10-24,Delhi,25.2,44,9.5,23.2
2025-10-24,Mumbai,25.6,65,0.0,5.1
2025-10-24,Bangalore,26.6,45,0.0,6.8
2025-10-24,Kolkata,24.9,42,0.0,8.5
2025-10-25,Delhi,24.8,57,0.0,19.3
2025-10-25,Mumbai,25.1,42,0.0,22.9
2025-10-25,Bangalore,24.2,67,0.0,7.4
2025-10-25,Kolkata,26.8,68,0.0,21.2
2025-10-26,Delhi,30.7,58,0.0,10.1
2025-10-26,Mumbai,25.5,55,0.0,9.0
2025-10-26,Bangalore,26.8,68,0.0,16.9
2025-10-26,Kolkata,24.6,48,1.5,6.6
2025-10-27,Delhi,28.7,59,3.6,16.6
2025-10-27,Mumbai,29.4,43,0.0,18.0
2025-10-27,Bangalore,31.2,43,0.0,10.3
2025-10-27,Kolkata,29.0,44,0.0,14.2
2025-10-28,Delhi,30.0,41,10.7,21.3
2025-10-28,Mumbai,25.9,48,3.9,22.6
2025-10-28,Bangalore,32.1,60,0.0,5.0
2025-10-28,Kolkata,24.2,43,0.0,15.0
2025-10-29,Delhi,26.2,63,0.0,5.8
2025-10-29,Mumbai,30.1,67,0.0,9.2
2025-10-29,Bangalore,29.8,62,0.0,12.7
2025-10-29,Kolkata,32.0,64,0.0,8.0
2025-10-30,Delhi,24.5,52,0.0,18.4
2025-10-30,Mumbai,29.2,49,0.0,19.5
2025-10-30,Bangalore,25.3,50,0.0,17.9
2025-10-30,Kolkata,26.1,66,0.0,5.1
2025-10-31,Delhi,32.3,63,0.0,21.5
2025-10-31,Mumbai,26.9,42,0.0,21.9
2025-10-31,Bangalore,32.6,46,0.0,5.5
2025-10-31,Kolkata,32.1,61,0.0,7.2
2025-11-01,Delhi,12.9,54,0.0,14.7
2025-11-01,Mumbai,28.3,41,0.0,22.1
2025-11-01,Bangalore,21.3,58,0.0,7.0
2025-11-01,Kolkata,23.0,57,0.0,15.0
2025-11-02,Delhi,14.6,53,0.0,11.1
2025-11-02,Mumbai,21.6,63,0.0,7.7
2025-11-02,Bangalore,23.0,58,0.0,9.7
2025-11-02,Kolkata,27.8,50,0.0,11.3
2025-11-03,Delhi,11.2,35,0.0,17.0
2025-11-03,Mumbai,25.8,37,0.0,22.5
2025-11-03,Bangalore,20.5,61,0.0,24.2
2025-11-03,Kolkata,20.8,57,0.0,8.4
2025-11-04,Delhi,14.9,52,0.0,13.0
2025-11-04,Mumbai,22.8,51,0.0,14.2
2025-11-04,Bangalore,27.5,54,0.0,23.7
2025-11-04,Kolkata,24.2,50,0.0,18.9
2025-11-05,Delhi,17.9,58,0.0,7.8
2025-11-05,Mumbai,22.8,52,0.0,5.9
2025-11-05,Bangalore,26.1,38,0.0,9.7
2025-11-05,Kolkata,25.7,47,0.0,11.0
2025-11-06,Delhi,13.5,64,0.0,23.2
2025-11-06,Mumbai,20.5,49,0.0,12.1
2025-11-06,Bangalore,24.7,56,1.0,14.3
2025-11-06,Kolkata,23.7,48,0.0,24.7
2025-11-07,Delhi,10.7,48,0.0,22.4
2025-11-07,Mumbai,24.2,63,0.0,20.7
2025-11-07,Bangalore,27.4,60,0.0,18.5
2025-11-07,Kolkata,22.5,57,0.0,20.0
2025-11-08,Delhi,12.9,40,0.0,11.2
2025-11-08,Mumbai,22.3,50,0.0,12.5
2025-11-08,Bangalore,24.3,44,19.7,9.4
2025-11-08,Kolkata,27.6,56,0.0,21.4
2025-11-09,Delhi,16.6,35,0.0,19.5
2025-11-09,Mumbai,23.9,58,0.0,11.2
2025-11-09,Bangalore,20.7,61,0.0,17.4
2025-11-09,Kolkata,21.0,38,0.0,23.4
2025-11-10,Delhi,12.1,52,4.0,8.8
2025-11-10,Mumbai,27.2,47,0.0,19.8
2025-11-10,Bangalore,27.3,51,0.0,22.2
2025-11-10,Kolkata,20.1,60,13.2,15.7
2025-11-11,Delhi,12.9,41,0.0,20.1
2025-11-11,Mumbai,24.8,48,0.0,13.0
2025-11-11,Bangalore,22.4,60,4.1,11.9
2025-11-11,Kolkata,22.1,53,0.0,5.4
2025-11-12,Delhi,10.6,42,0.0,11.2
2025-11-12,Mumbai,22.1,49,0.0,8.7
2025-11-12,Bangalore,20.6,62,0.0,13.3
2025-11-12,Kolkata,27.9,54,0.0,21.2
2025-11-13,Delhi,14.8,35,0.0,24.1
2025-11-13,Mumbai,22.7,51,0.0,11.3
2025-11-13,Bangalore,27.6,58,0.0,7.4
2025-11-13,Kolkata,21.1,46,0.0,5.4
2025-11-14,Delhi,10.4,55,0.0,15.9
2025-11-14,Mumbai,28.6,61,0.0,19.8
2025-11-14,Bangalore,24.0,56,0.0,5.3
2025-11-14,Kolkata,26.9,44,13.0,15.0
2025-11-15,Delhi,18.8,55,0.0,10.7
2025-11-15,Mumbai,23.4,38,0.0,20.1
2025-11-15,Bangalore,25.3,36,0.0,8.4
2025-11-15,Kolkata,24.5,40,0.0,18.1
2025-11-16,Delhi,16.0,49,0.0,15.9
2025-11-16,Mumbai,23.4,47,0.0,8.7
2025-11-16,Bangalore,21.9,49,0.0,24.1
2025-11-16,Kolkata,20.4,47,0.0,22.1
2025-11-17,Delhi,16.4,36,0.0,20.3
2025-11-17,Mumbai,28.8,57,0.0,14.6
2025-11-17,Bangalore,26.9,37,0.0,8.8
2025-11-17,Kolkata,28.4,57,0.0,19.9
2025-11-18,Delhi,16.3,45,0.0,6.4
2025-11-18,Mumbai,22.8,40,0.0,12.1
2025-11-18,Bangalore,25.4,38,0.0,16.0
2025-11-18,Kolkata,23.8,53,0.0,9.7
2025-11-19,Delhi,15.8,58,0.0,16.7
2025-11-19,Mumbai,26.8,62,0.0,9.1
2025-11-19,Bangalore,27.2,36,0.0,12.6
2025-11-19,Kolkata,23.7,59,9.4,18.7
2025-11-20,Delhi,12.8,44,0.0,19.5
2025-11-20,Mumbai,20.8,43,0.0,6.6
2025-11-20,Bangalore,22.7,51,0.0,9.6
2025-11-20,Kolkata,23.6,62,0.0,7.5
2025-11-21,Delhi,18.3,55,0.0,16.4
2025-11-21,Mumbai,26.4,55,0.0,15.9
2025-11-21,Bangalore,25.0,47,0.0,22.5
2025-11-21,Kolkata,22.7,47,0.0,11.6
2025-11-22,Delhi,16.8,38,0.0,24.0
2025-11-22,Mumbai,25.4,45,0.0,6.1
2025-11-22,Bangalore,24.5,62,0.0,9.5
2025-11-22,Kolkata,28.3,59,0.0,18.8
2025-11-23,Delhi,15.6,55,0.0,8.8
2025-11-23,Mumbai,25.0,46,0.0,20.2
2025-11-23,Bangalore,23.1,45,0.0,20.9
2025-11-23,Kolkata,28.9,38,0.0,23.8
2025-11-24,Delhi,16.7,50,0.0,5.8
2025-11-24,Mumbai,24.0,59,0.0,13.0
2025-11-24,Bangalore,24.1,63,0.0,14.3
2025-11-24,Kolkata,24.3,41,0.0,20.0
2025-11-25,Delhi,11.8,41,3.8,14.7
2025-11-25,Mumbai,21.0,38,0.0,19.3
2025-11-25,Bangalore,23.8,64,0.0,11.0
2025-11-25,Kolkata,24.8,48,0.0,10.0
2025-11-26,Delhi,11.1,62,0.0,13.6
2025-11-26,Mumbai,20.2,57,0.0,9.8
2025-11-26,Bangalore,27.6,62,0.0,19.8
2025-11-26,Kolkata,28.4,57,0.0,19.6
2025-11-27,Delhi,18.8,50,0.0,11.2
2025-11-27,Mumbai,24.6,47,0.0,22.9
2025-11-27,Bangalore,23.0,61,0.0,17.3
2025-11-27,Kolkata,21.7,50,0.0,16.7
2025-11-28,Delhi,17.7,39,0.0,20.5
2025-11-28,Mumbai,21.6,37,0.0,8.3
2025-11-28,Bangalore,24.8,49,0.0,7.8
2025-11-28,Kolkata,24.7,42,0.0,11.4
2025-11-29,Delhi,17.7,58,0.0,19.8
2025-11-29,Mumbai,22.4,44,0.0,23.6
2025-11-29,Bangalore,22.3,43,0.0,21.4
2025-11-29,Kolkata,27.1,53,0.0,14.6
2025-11-30,Delhi,11.6,36,0.0,12.6
2025-11-30,Mumbai,28.7,39,0.0,7.5
2025-11-30,Bangalore,26.5,40,0.0,8.8
2025-11-30,Kolkata,25.6,46,0.0,14.8
2025-12-01,Delhi,13.0,55,0.0,19.6
2025-12-01,Mumbai,22.3,38,0.0,6.7
2025-12-01,Bangalore,25.9,56,0.0,20.0
2025-12-01,Kolkata,21.2,64,0.0,23.7
2025-12-02,Delhi,14.5,35,0.0,19.5
2025-12-02,Mumbai,27.8,56,0.0,11.7
2025-12-02,Bangalore,20.1,51,0.0,17.5
2025-12-02,Kolkata,22.9,58,0.0,24.4
2025-12-03,Delhi,15.5,64,0.0,14.2
2025-12-03,Mumbai,27.0,62,0.0,7.1
2025-12-03,Bangalore,22.2,61,0.0,10.1
2025-12-03,Kolkata,23.4,44,0.0,16.5
2025-12-04,Delhi,10.3,54,0.0,13.5
2025-12-04,Mumbai,26.5,41,0.0,13.8
2025-12-04,Bangalore,22.4,35,0.0,12.9
2025-12-04,Kolkata,27.7,63,0.0,16.4
2025-12-05,Delhi,12.8,63,0.0,22.7
2025-12-05,Mumbai,23.6,51,0.0,24.3
2025-12-05,Bangalore,27.8,49,0.0,10.7
2025-12-05,Kolkata,27.6,52,0.0,14.1
2025-12-06,Delhi,16.8,56,0.0,8.4
2025-12-06,Mumbai,23.8,59,0.0,14.7
2025-12-06,Bangalore,25.5,64,0.0,6.3
2025-12-06,Kolkata,22.0,42,0.0,16.2
2025-12-07,Delhi,10.9,45,0.0,19.9
2025-12-07,Mumbai,27.7,46,0.0,6.6
2025-12-07,Bangalore,28.4,58,11.0,11.9
2025-12-07,Kolkata,27.2,49,0.0,22.6
2025-12-08,Delhi,18.1,47,0.0,10.4
2025-12-08,Mumbai,27.6,58,0.0,23.2
2025-12-08,Bangalore,26.1,49,0.0,8.7
2025-12-08,Kolkata,24.3,45,0.0,18.9
2025-12-09,Delhi,19.0,55,0.0,14.4
2025-12-09,Mumbai,28.9,42,0.0,9.1
2025-12-09,Bangalore,23.1,38,0.0,21.8
2025-12-09,Kolkata,22.9,46,0.0,13.9
2025-12-10,Delhi,18.0,62,0.0,15.1
2025-12-10,Mumbai,25.7,62,0.0,21.6
2025-12-10,Bangalore,28.4,47,0.0,13.9
2025-12-10,Kolkata,27.3,45,0.0,23.8
2025-12-11,Delhi,13.0,58,0.0,17.5
2025-12-11,Mumbai,29.0,45,0.0,21.0
2025-12-11,Bangalore,20.6,53,0.0,9.8
2025-12-11,Kolkata,28.6,52,0.0,5.9
2025-12-12,Delhi,13.6,36,0.0,21.0
2025-12-12,Mumbai,27.8,52,0.0,19.8
2025-12-12,Bangalore,25.9,36,0.0,20.1
2025-12-12,Kolkata,25.5,47,0.0,9.9
2025-12-13,Delhi,18.3,54,0.0,11.0
2025-12-13,Mumbai,21.5,60,0.0,7.4
2025-12-13,Bangalore,27.8,48,0.0,22.7
2025-12-13,Kolkata,25.4,40,0.0,20.9
2025-12-14,Delhi,12.5,38,9.4,15.1
2025-12-14,Mumbai,26.0,49,0.0,12.4
2025-12-14,Bangalore,23.8,36,0.0,22.1
2025-12-14,Kolkata,23.2,59,0.0,21.0
2025-12-15,Delhi,14.1,64,0.0,12.7
2025-12-15,Mumbai,26.3,56,0.0,22.3
2025-12-15,Bangalore,23.8,46,0.0,16.0
2025-12-15,Kolkata,27.9,60,0.0,21.5
2025-12-16,Delhi,10.5,62,0.0,11.2
2025-12-16,Mumbai,24.5,39,0.0,22.2
2025-12-16,Bangalore,21.7,64,0.0,15.3
2025-12-16,Kolkata,28.8,46,0.0,9.5
2025-12-17,Delhi,13.0,36,4.9,21.4
2025-12-17,Mumbai,23.0,41,0.0,22.8
2025-12-17,Bangalore,26.4,62,0.0,19.1
2025-12-17,Kolkata,21.1,51,0.0,10.6
2025-12-18,Delhi,10.4,43,1.7,5.9
2025-12-18,Mumbai,23.7,42,23.0,13.6
2025-12-18,Bangalore,20.1,48,0.0,17.2
2025-12-18,Kolkata,27.1,38,0.0,14.5
2025-12-19,Delhi,18.0,35,0.0,20.7
2025-12-19,Mumbai,28.5,50,0.0,24.2
2025-12-19,Bangalore,24.1,56,0.0,22.8
2025-12-19,Kolkata,24.3,49,0.0,10.7
2025-12-20,Delhi,13.6,35,0.0,16.8
2025-12-20,Mumbai,23.5,42,0.0,8.1
2025-12-20,Bangalore,24.6,57,0.0,6.5
2025-12-20,Kolkata,27.8,58,0.0,24.3
2025-12-21,Delhi,13.0,47,0.0,11.9
2025-12-21,Mumbai,25.6,53,0.0,24.0
2025-12-21,Bangalore,21.5,44,0.0,23.8
2025-12-21,Kolkata,20.2,36,0.0,14.0
2025-12-22,Delhi,16.6,41,0.0,22.3
2025-12-22,Mumbai,22.1,41,0.0,13.1
2025-12-22,Bangalore,28.8,39,0.0,6.2
2025-12-22,Kolkata,20.5,38,0.0,15.9
2025-12-23,Delhi,14.6,59,0.0,18.4
2025-12-23,Mumbai,27.7,45,0.0,8.4
2025-12-23,Bangalore,23.1,62,3.3,9.8
2025-12-23,Kolkata,24.6,61,0.0,11.8
2025-12-24,Delhi,12.1,51,0.0,20.0
2025-12-24,Mumbai,21.3,64,0.0,8.6
2025-12-24,Bangalore,27.6,61,0.0,19.1
2025-12-24,Kolkata,27.9,52,0.0,22.4
2025-12-25,Delhi,16.5,41,0.0,12.8
2025-12-25,Mumbai,22.4,43,0.0,22.3
2025-12-25,Bangalore,28.7,37,0.0,16.0
2025-12-25,Kolkata,26.2,41,0.0,24.3
2025-12-26,Delhi,12.9,45,0.0,8.5
2025-12-26,Mumbai,21.1,63,7.3,6.0
2025-12-26,Bangalore,23.2,59,0.0,6.0
2025-12-26,Kolkata,26.4,44,0.0,11.2
2025-12-27,Delhi,13.7,44,0.0,15.4
2025-12-27,Mumbai,27.1,41,0.0,18.6
2025-12-27,Bangalore,25.5,57,5.4,14.9
2025-12-27,Kolkata,28.9,53,0.0,9.2
2025-12-28,Delhi,10.3,52,0.0,13.3
2025-12-28,Mumbai,28.4,56,0.0,24.1
2025-12-28,Bangalore,21.8,50,0.0,9.4
2025-12-28,Kolkata,27.9,44,0.0,10.8
2025-12-29,Delhi,11.9,39,5.7,19.4
2025-12-29,Mumbai,21.3,40,0.0,24.5
2025-12-29,Bangalore,27.2,59,0.0,11.1
2025-12-29,Kolkata,23.2,58,0.0,15.1
2025-12-30,Delhi,17.7,48,0.0,5.3
2025-12-30,Mumbai,21.6,51,0.0,6.2
2025-12-30,Bangalore,20.1,54,0.0,9.5
2025-12-30,Kolkata,27.8,56,0.0,11.1
2025-12-31,Delhi,12.6,60,0.0,24.7
2025-12-31,Mumbai,27.7,47,0.0,9.5
2025-12-31,Bangalore,25.5,58,0.0,14.2
2025-12-31,Kolkata,23.9,47,0.0,5.0
